position,TerrainSlope,lon,lat
103.976799,6.939414,-149.870812,-84.687288
104.146614,7.190291,-149.89838,-84.682304
104.316429,6.944663,-149.925889,-84.677318
104.486244,6.755622,-149.953337,-84.672331
104.656058,6.355934,-149.980743,-84.667343
104.825873,5.903418,-150.008106,-84.662354
104.995688,5.812898,-150.035402,-84.657363
105.165503,5.747814,-150.062654,-84.652372
105.335318,4.772586,-150.089857,-84.647379
105.505133,1.613203,-150.117008,-84.642385
105.674947,3.770656,-150.14411,-84.63739
105.844762,9.526042,-150.171169,-84.632394
106.014577,13.834579,-150.198161,-84.627396
106.184392,16.105435,-150.225112,-84.622397
106.354207,18.179319,-150.252013,-84.617397
106.524021,18.63032,-150.278864,-84.612396
106.693836,17.182556,-150.305673,-84.607394
106.863651,16.626197,-150.332425,-84.602391
107.033466,17.148498,-150.35912,-84.597385
107.203281,16.272299,-150.385781,-84.59238
107.373096,14.806802,-150.412385,-84.587373
107.54291,13.804506,-150.438932,-84.582365
107.712725,11.696193,-150.465446,-84.577356
107.88254,9.52411,-150.491895,-84.572345
108.052355,9.661644,-150.518312,-84.567334
108.22217,10.29918,-150.544663,-84.562321
108.391985,9.691387,-150.570975,-84.557307
108.561799,9.174709,-150.597246,-84.552292
108.731614,8.938152,-150.623454,-84.547276
108.901429,8.141457,-150.649629,-84.542259
109.071244,7.2899,-150.675748,-84.53724
109.241059,6.775892,-150.701811,-84.53222
109.410874,5.885957,-150.727843,-84.5272
109.580688,5.520507,-150.753811,-84.522178
109.750503,5.817681,-150.77974,-84.517155
109.920318,5.601286,-150.805621,-84.512131
110.090133,5.384621,-150.831463,-84.507106
110.259948,5.590284,-150.857242,-84.50208
110.429762,5.78588,-150.882991,-84.497053
110.599577,6.092398,-150.908684,-84.492024
110.769392,6.171486,-150.93433,-84.486995
110.939207,5.837606,-150.95993,-84.481964
111.108751,5.158855,-150.985443,-84.47694
111.278566,4.05734,-151.043482,-84.476557
111.448381,3.56753,-151.101522,-84.476169
111.618195,3.79309,-151.159553,-84.475775
111.78801,3.817659,-151.217576,-84.475375
111.957825,4.959647,-151.27559,-84.47497
112.12764,6.317763,-151.333596,-84.474559
112.297455,3.147009,-151.391593,-84.474143
112.46727,4.936046,-151.449581,-84.473721
112.637084,2.53342,-151.507562,-84.473294
112.806899,2.384711,-151.565531,-84.472859
112.976714,2.020299,-151.623493,-84.47242
113.146529,1.106189,-151.681446,-84.471977
113.316344,1.382974,-151.739389,-84.471527
113.486159,2.040972,-151.797321,-84.47107
113.655973,2.365408,-151.855245,-84.470608
113.825788,1.976239,-151.91316,-84.470142
113.995603,1.091585,-151.971063,-84.469668
114.165418,0.795013,-152.028957,-84.46919
114.335233,0.92908,-152.086841,-84.468706
114.505047,0.402362,-152.144716,-84.468217
114.674862,0.25983,-152.20258,-84.467723
114.844677,0.588508,-152.260433,-84.467221
115.014492,0.627547,-152.318277,-84.466716
115.184307,1.081887,-152.376108,-84.466202
115.354122,1.442838,-152.43393,-84.465685
115.523936,0.656139,-152.491741,-84.465162
115.693751,1.103083,-152.54954,-84.464633
115.863566,0.835121,-152.607329,-84.464099
116.033381,0.430049,-152.665107,-84.463559
116.203196,0.319749,-152.722873,-84.463013
116.373011,0.499959,-152.780628,-84.462462
116.542825,0.513615,-152.838371,-84.461905
116.71264,0.468361,-152.896104,-84.461344
116.882455,0.453027,-152.953823,-84.460775
117.05227,0.554562,-153.011531,-84.460202
117.222085,1.143932,-153.069227,-84.459623
117.3919,1.718285,-153.126913,-84.459039
117.561714,2.015765,-153.184583,-84.458448
117.731529,2.182182,-153.242243,-84.457852
117.901344,2.35138,-153.29989,-84.45725
118.071159,2.676301,-153.357525,-84.456643
118.240974,3.798777,-153.415147,-84.456031
118.410788,5.421094,-153.472756,-84.455413
118.580603,6.295079,-153.530354,-84.45479
118.750418,6.452359,-153.587936,-84.45416
118.870378,7.329116,-153.628607,-84.453713
